66	2	688154.27	8348915.45	0.00	63.00	2.00	2.00	1.67	0.00	0.67	2.00	2.89	0.33	1.00	0.00	16.55	0.00	365.52	0.00	382.07	0.00	0.00	2.20	1.30	0.00	0.00	0.00	0.00	0.00	1.00	0.67	0.00	0.00	0.00	0.00	0.00	0.67	0.00	5.00	0.00	1.00	15.00	0.00	0.00	1.00	2.00	48.00	140.14	188.14	188.14	4.00	1.00	0.00	1.00	2.00	0.00	2.00	662.00	8348887.00	688571.00	0.27	2.00	134.00	1.00	5.00	0.00	0.00	0.00	0.00	0.00	2.00	1973.70	532.90	0.00	0.00	40.00	40.00	2.00	0.00	41.00	37.00	0.00	82.00	5.00	8.52	0.00	0.00	18.52	0.00	0.00	0.00	0.00	0.00	2.37	154.36	113.10	3.31	0.00	1.66	36.29	1.00	0.66	0.66
67	2	688001.38	8348901.71	0.00	24.00	2.00	1.00	0.33	0.00	0.51	3.00	1.38	2.00	0.00	0.01	20.69	0.00	68.97	0.00	89.66	0.00	0.00	0.46	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.28	0.09	0.00	0.00	0.09	0.04	0.37	1.00	9.00	3.00	20.00	0.00	1.00	2.00	3.00	124.14	104.83	228.97	228.97	3.00	1.00	1.00	1.00	0.00	0.00	1.00	671.00	8349143.00	688045.00	0.28	2.00	142.00	2.00	0.00	5.00	0.00	0.00	0.00	0.00	2.00	2636.25	830.70	0.00	0.21	60.00	90.00	8.00	0.00	75.00	79.00	0.00	158.00	15.00	24.38	0.00	0.00	53.00	0.00	0.00	0.00	0.00	0.00	34.73	240.62	217.93	11.03	0.00	4.41	7.24	2.00	0.74	0.74
67	2	688001.38	8348901.71	0.00	24.00	2.00	1.00	0.33	0.00	0.51	3.00	1.38	2.00	0.00	0.01	20.69	0.00	68.97	0.00	89.66	0.00	0.00	0.46	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.28	0.09	0.00	0.00	0.09	0.04	0.37	1.00	9.00	3.00	20.00	0.00	1.00	2.00	3.00	124.14	104.83	228.97	228.97	3.00	1.00	1.00	1.00	0.00	0.00	3.00	673.00	8348888.00	687972.00	0.07	1.00	142.00	1.00	3.00	0.00	2.00	0.00	0.00	0.00	2.00	1436.39	106.58	0.00	0.00	12.00	24.00	2.00	0.00	20.00	18.80	0.00	38.00	5.00	31.00	0.00	0.00	67.39	0.00	0.00	0.00	0.00	0.00	2.87	30.87	52.41	3.45	0.00	1.66	-26.65	1.00	0.69	0.69
67	2	688001.38	8348901.71	0.00	24.00	2.00	1.00	0.33	0.00	0.51	3.00	1.38	2.00	0.00	0.01	20.69	0.00	68.97	0.00	89.66	0.00	0.00	0.46	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.28	0.09	0.00	0.00	0.09	0.04	0.37	1.00	9.00	3.00	20.00	0.00	1.00	2.00	3.00	124.14	104.83	228.97	228.97	3.00	1.00	1.00	1.00	0.00	0.00	2.00	672.00	8348823.00	688550.00	0.15	1.00	2.00	3.00	0.00	0.00	2.00	0.00	0.00	3.00	2.00	0.00	561.20	1.28	1.28	40.00	68.00	0.00	0.00	55.00	51.00	0.00	108.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.87	162.55	148.97	0.00	0.00	4.14	9.45	1.00	0.00	0.00
68	2	688147.14	8349006.90	0.00	22.00	8.00	3.00	1.00	0.00	0.69	2.00	1.66	1.00	1.00	0.02	0.00	0.00	689.66	0.00	689.66	0.78	0.00	1.73	1.44	0.00	0.00	0.00	0.00	0.00	0.00	0.63	0.06	0.00	0.00	0.00	0.00	0.63	0.06	3.00	4.00	3.00	25.00	220.00	1.00	1.00	3.00	75.03	81.10	156.14	156.14	2.00	1.00	0.00	0.00	1.00	0.00	1.00	681.00	8348570.00	688149.00	0.62	2.00	81.00	1.00	5.00	0.00	0.00	0.00	0.00	0.00	1.00	687.95	426.32	0.00	0.00	42.00	48.00	2.00	0.00	47.00	42.80	0.00	92.00	25.00	18.56	0.00	0.00	40.34	100.00	161.37	0.84	0.29	0.86	0.52	123.49	126.90	12.07	0.10	0.00	-15.48	1.00	0.48	0.54
68	2	688147.14	8349006.90	0.00	22.00	8.00	3.00	1.00	0.00	0.69	2.00	1.66	1.00	1.00	0.02	0.00	0.00	689.66	0.00	689.66	0.78	0.00	1.73	1.44	0.00	0.00	0.00	0.00	0.00	0.00	0.63	0.06	0.00	0.00	0.00	0.00	0.63	0.06	3.00	4.00	3.00	25.00	220.00	1.00	1.00	3.00	75.03	81.10	156.14	156.14	2.00	1.00	0.00	0.00	1.00	0.00	2.00	682.00	8348944.00	688328.00	0.07	1.00	81.00	2.00	1.00	4.00	0.00	0.00	0.00	0.00	2.00	741.17	676.61	2.83	3.24	8.00	16.00	0.00	0.00	13.00	12.20	0.00	24.00	0.00	0.00	0.00	0.00	0.00	120.00	1668.98	8.68	3.00	8.85	1.85	195.98	33.10	0.00	0.00	0.00	162.88	3.00	0.00	0.00
69	2	688201.34	8349113.59	0.00	77.00	4.00	1.00	0.33	0.00	0.61	2.00	0.56	6.00	0.00	0.00	44.14	0.00	0.00	0.00	44.14	0.00	0.00	0.46	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.20	0.00	0.25	0.00	0.00	0.41	0.20	2.50	5.00	3.00	75.00	0.00	1.00	2.00	1.00	223.45	82.76	306.21	306.21	1.00	0.00	0.00	0.00	0.00	1.00	1.00	691.00	8349723.00	687619.00	0.41	3.00	73.00	4.00	2.00	0.00	0.00	3.00	0.00	0.00	2.00	2341.27	977.79	0.00	0.00	75.00	240.00	6.00	0.00	0.00	206.00	3.00	321.00	50.00	42.10	12.81	0.00	122.04	0.00	0.00	0.00	0.00	0.00	2.08	283.22	442.76	31.72	0.00	0.00	-191.26	2.00	0.63	0.63
69	2	688201.34	8349113.59	0.00	77.00	4.00	1.00	0.33	0.00	0.61	2.00	0.56	6.00	0.00	0.00	44.14	0.00	0.00	0.00	44.14	0.00	0.00	0.46	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.20	0.00	0.25	0.00	0.00	0.41	0.20	2.50	5.00	3.00	75.00	0.00	1.00	2.00	1.00	223.45	82.76	306.21	306.21	1.00	0.00	0.00	0.00	0.00	1.00	2.00	692.00	8349117.00	688222.00	0.20	1.00	73.00	2.00	0.00	5.00	0.00	0.00	0.00	0.00	1.00	407.42	79.94	0.00	0.00	30.00	6.00	4.00	0.00	0.00	2.00	27.00	40.00	25.00	29.31	26.76	0.00	127.42	0.00	0.00	0.00	0.00	0.00	0.86	23.15	55.17	19.31	0.00	0.00	-51.33	2.00	0.77	0.77
70	2	687668.96	8349743.53	0.00	55.00	0.00	0.00	0.00	0.00	0.63	2.00	1.84	0.00	1.00	0.12	22.07	0.00	0.00	0.00	22.07	0.00	0.00	1.38	0.76	0.00	0.00	0.00	0.00	0.00	0.00	0.63	0.00	0.00	0.00	0.00	0.00	0.63	0.00	5.00	0.00	1.00	200.00	0.00	0.00	1.00	2.00	380.69	124.14	504.83	504.83	2.00	0.00	0.00	1.00	1.00	0.00	2.00	702.00	8349105.00	688276.00	0.22	1.00	77.00	1.00	5.00	0.00	0.00	0.00	0.00	0.00	2.00	720.46	159.87	0.00	0.00	53.00	60.00	2.00	0.00	53.00	57.60	0.00	115.00	50.00	77.74	23.66	0.00	225.33	0.00	0.00	0.00	0.00	0.00	3.57	46.31	158.62	9.66	0.65	0.00	-121.97	1.00	0.19	0.56
70	2	687668.96	8349743.53	0.00	55.00	0.00	0.00	0.00	0.00	0.63	2.00	1.84	0.00	1.00	0.12	22.07	0.00	0.00	0.00	22.07	0.00	0.00	1.38	0.76	0.00	0.00	0.00	0.00	0.00	0.00	0.63	0.00	0.00	0.00	0.00	0.00	0.63	0.00	5.00	0.00	1.00	200.00	0.00	0.00	1.00	2.00	380.69	124.14	504.83	504.83	2.00	0.00	0.00	1.00	1.00	0.00	1.00	701.00	8349731.00	687542.00	0.41	3.00	77.00	1.00	5.00	0.00	0.00	0.00	0.00	0.00	2.00	1315.48	532.90	0.00	0.00	64.00	120.00	4.00	0.00	95.00	88.60	0.00	188.00	150.00	127.75	38.88	0.00	370.28	0.00	0.00	0.00	0.00	0.00	1.12	154.36	259.31	48.28	0.42	0.00	-153.23	1.00	0.32	0.56
71	2	688005.44	8349075.96	0.00	82.00	3.00	1.00	0.33	1.00	0.33	1.00	0.59	6.00	0.00	0.95	0.00	0.00	0.00	0.00	0.00	0.48	0.26	1.29	1.40	0.00	0.00	0.00	0.00	0.00	0.00	0.33	0.00	0.00	0.00	0.00	0.00	0.33	0.00	5.00	0.00	1.00	0.00	40.00	0.00	0.00	1.00	44.69	28.97	73.66	73.66	1.00	0.00	0.00	0.00	0.00	1.00	1.00	711.00	8348897.00	688505.00	0.33	2.00	52.00	1.00	5.00	0.00	0.00	0.00	0.00	0.00	2.00	485.40	159.87	0.00	0.00	30.00	30.00	0.00	2.00	30.00	0.00	20.00	62.00	0.00	0.00	0.00	0.00	0.00	40.00	121.45	0.63	0.22	0.64	2.91	46.31	85.52	0.00	0.00	0.00	-39.21	1.00	0.00	0.00
72	2	688315.76	8349077.61	0.00	63.00	10.00	2.00	2.00	1.00	1.79	2.00	2.83	1.00	1.00	0.65	0.00	69.66	137.93	0.00	207.59	1.26	0.52	4.02	3.69	0.38	0.20	0.40	0.14	0.74	1.00	0.00	1.52	0.00	0.27	0.00	0.00	0.27	1.52	1.00	8.00	5.00	177.00	250.00	1.00	1.00	1.00	59.59	66.21	125.79	125.79	4.00	1.00	1.00	1.00	1.00	0.00	1.00	721.00	8349151.00	688763.00	0.67	1.00	112.00	4.00	0.00	3.00	0.00	2.00	0.00	0.00	2.00	1739.10	1243.32	0.00	0.19	180.00	40.00	32.00	48.00	172.00	100.00	0.00	300.00	175.00	94.39	23.51	0.00	261.17	250.00	373.10	1.94	0.67	1.98	1.21	360.13	413.79	91.03	0.06	0.00	-144.69	3.00	0.52	0.56
72	2	688315.76	8349077.61	0.00	63.00	10.00	2.00	2.00	1.00	1.79	2.00	2.83	1.00	1.00	0.65	0.00	69.66	137.93	0.00	207.59	1.26	0.52	4.02	3.69	0.38	0.20	0.40	0.14	0.74	1.00	0.00	1.52	0.00	0.27	0.00	0.00	0.27	1.52	1.00	8.00	5.00	177.00	250.00	1.00	1.00	1.00	59.59	66.21	125.79	125.79	4.00	1.00	1.00	1.00	1.00	0.00	2.00	722.00	8349087.00	688366.00	1.12	1.00	112.00	2.00	0.00	5.00	0.00	0.00	0.00	0.00	2.00	572.34	2440.08	0.53	0.70	180.00	40.00	32.00	48.00	172.00	100.00	0.00	300.00	100.00	30.88	0.00	0.00	89.50	0.00	0.00	0.00	0.00	0.00	0.19	706.78	413.79	60.69	0.00	4.14	228.16	4.00	0.61	0.61
73	2	688193.74	8348994.59	0.00	38.00	12.00	1.00	1.33	1.00	0.98	2.00	3.08	2.00	0.00	0.42	96.55	34.48	200.00	0.00	331.03	1.43	0.54	1.24	1.94	0.24	0.20	0.40	0.00	0.60	1.00	0.70	0.27	0.00	0.00	0.00	0.00	0.70	0.27	3.50	3.00	2.00	75.00	90.00	1.00	1.00	1.00	36.41	82.76	119.17	119.17	6.00	2.00	2.00	1.00	1.00	0.00	1.00	731.00	8349945.00	689576.00	0.45	2.00	49.00	4.00	2.00	3.00	0.00	0.00	0.00	0.00	2.00	1410.32	639.48	0.00	0.00	33.00	32.00	2.00	0.00	30.00	34.80	0.00	67.00	25.00	25.36	0.00	0.00	55.14	40.00	88.22	0.46	0.16	0.47	3.23	185.23	92.41	10.34	0.23	7.45	75.02	2.00	0.41	0.54
73	2	688193.74	8348994.59	0.00	38.00	12.00	1.00	1.33	1.00	0.98	2.00	3.08	2.00	0.00	0.42	96.55	34.48	200.00	0.00	331.03	1.43	0.54	1.24	1.94	0.24	0.20	0.40	0.00	0.60	1.00	0.70	0.27	0.00	0.00	0.00	0.00	0.70	0.27	3.50	3.00	2.00	75.00	90.00	1.00	1.00	1.00	36.41	82.76	119.17	119.17	6.00	2.00	2.00	1.00	1.00	0.00	2.00	732.00	8349071.00	689137.00	0.52	1.00	5.00	1.00	5.00	0.00	0.00	0.00	0.00	0.00	3.00	18797.70	9828.00	0.00	0.00	80.00	71.00	4.00	0.00	82.00	66.00	0.00	155.00	50.00	43.99	0.00	0.00	95.63	50.00	95.63	0.50	0.17	0.51	0.05	2846.73	213.79	2.68	0.90	15.17	2615.09	1.00	0.05	0.54
74	2	688220.56	8348984.64	0.00	30.00	8.00	2.00	2.33	0.00	0.50	3.00	3.26	2.00	0.00	1.43	21.72	10.34	1048.28	0.00	1080.34	0.56	0.54	2.85	2.55	0.20	0.20	0.20	0.00	0.40	1.00	0.27	0.22	0.00	0.00	0.00	0.00	0.27	0.23	3.00	6.00	3.00	75.00	300.00	1.00	1.00	3.00	87.72	223.45	311.17	311.17	6.00	3.00	1.00	1.00	1.00	0.00	1.00	741.00	8348962.00	688231.00	0.02	2.00	96.00	3.00	3.00	1.00	1.00	0.00	0.00	0.00	2.00	0.00	846.43	0.00	24.22	3.00	12.00	0.00	0.00	12.00	4.00	0.00	15.00	0.00	0.00	0.00	0.00	0.00	75.00	3066.23	15.94	5.52	16.25	29.05	245.17	20.69	0.00	0.00	0.00	224.48	1.00	0.00	0.00
74	2	688220.56	8348984.64	0.00	30.00	8.00	2.00	2.33	0.00	0.50	3.00	3.26	2.00	0.00	1.43	21.72	10.34	1048.28	0.00	1080.34	0.56	0.54	2.85	2.55	0.20	0.20	0.20	0.00	0.40	1.00	0.27	0.22	0.00	0.00	0.00	0.00	0.27	0.23	3.00	6.00	3.00	75.00	300.00	1.00	1.00	3.00	87.72	223.45	311.17	311.17	6.00	3.00	1.00	1.00	1.00	0.00	2.00	742.00	8349817.00	689653.00	0.16	2.00	57.00	1.00	4.00	1.00	0.00	0.00	0.00	0.00	2.00	1307.22	213.16	0.00	0.00	60.00	75.00	0.00	0.00	43.00	40.60	36.60	135.00	25.00	70.52	0.00	0.00	153.31	100.00	613.26	3.19	1.10	3.25	0.73	61.74	186.21	6.90	0.49	0.00	-131.36	1.00	0.28	0.54
74	2	688220.56	8348984.64	0.00	30.00	8.00	2.00	2.33	0.00	0.50	3.00	3.26	2.00	0.00	1.43	21.72	10.34	1048.28	0.00	1080.34	0.56	0.54	2.85	2.55	0.20	0.20	0.20	0.00	0.40	1.00	0.27	0.22	0.00	0.00	0.00	0.00	0.27	0.23	3.00	6.00	3.00	75.00	300.00	1.00	1.00	3.00	87.72	223.45	311.17	311.17	6.00	3.00	1.00	1.00	1.00	0.00	3.00	743.00	8349911.00	689540.00	0.31	2.00	96.00	2.00	2.00	3.00	0.00	0.00	0.00	0.00	2.00	1035.57	319.74	0.00	0.00	60.00	74.00	0.00	0.00	41.00	38.60	39.60	134.00	50.00	74.49	0.00	0.00	161.94	125.00	404.85	2.11	0.73	2.15	1.73	92.61	184.83	2.68	0.90	0.00	-94.89	2.00	0.05	0.54
75	2	688206.80	8349013.30	0.00	49.00	3.00	2.00	2.00	0.00	0.84	3.00	3.12	3.00	0.00	2.05	28.97	24.83	217.93	0.00	271.72	0.00	0.00	1.83	1.01	0.00	0.00	0.00	0.00	0.00	1.00	0.73	0.00	0.05	0.00	0.00	0.05	0.73	0.05	3.67	2.00	2.00	100.00	0.00	1.00	1.00	2.00	64.55	91.03	155.59	155.59	4.00	2.00	1.00	0.00	1.00	0.00	1.00	751.00	8349042.00	688492.00	0.16	1.00	52.00	1.00	5.00	0.00	0.00	0.00	0.00	0.00	2.00	813.67	133.23	0.00	0.00	48.00	24.00	3.00	0.00	0.00	29.20	30.40	75.00	50.00	140.47	0.00	0.00	305.38	0.00	0.00	0.00	0.00	0.00	2.23	38.59	103.45	26.76	0.01	0.00	-91.62	1.00	0.54	0.54
75	2	688206.80	8349013.30	0.00	49.00	3.00	2.00	2.00	0.00	0.84	3.00	3.12	3.00	0.00	2.05	28.97	24.83	217.93	0.00	271.72	0.00	0.00	1.83	1.01	0.00	0.00	0.00	0.00	0.00	1.00	0.73	0.00	0.05	0.00	0.00	0.05	0.73	0.05	3.67	2.00	2.00	100.00	0.00	1.00	1.00	2.00	64.55	91.03	155.59	155.59	4.00	2.00	1.00	0.00	1.00	0.00	3.00	753.00	8350285.00	687544.00	0.13	1.00	3.00	3.00	1.00	0.00	2.00	0.00	0.00	2.00	2.00	0.00	481.03	1.31	1.31	7.00	21.00	0.00	0.00	0.00	13.60	9.00	28.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	99.52	139.33	38.62	0.00	0.00	0.00	100.71	1.00	0.00	0.00
75	2	688206.80	8349013.30	0.00	49.00	3.00	2.00	2.00	0.00	0.84	3.00	3.12	3.00	0.00	2.05	28.97	24.83	217.93	0.00	271.72	0.00	0.00	1.83	1.01	0.00	0.00	0.00	0.00	0.00	1.00	0.73	0.00	0.05	0.00	0.00	0.05	0.73	0.05	3.67	2.00	2.00	100.00	0.00	1.00	1.00	2.00	64.55	91.03	155.59	155.59	4.00	2.00	1.00	0.00	1.00	0.00	2.00	752.00	8349940.00	689629.00	0.54	2.00	13.00	1.00	5.00	0.00	0.00	0.00	0.00	0.00	2.00	1567.72	852.64	0.00	0.00	60.00	63.00	6.00	0.00	0.00	40.00	58.00	129.00	50.00	42.29	0.00	0.00	91.93	0.00	0.00	0.00	0.00	0.00	1.18	246.97	177.93	27.59	0.00	0.00	41.45	1.00	0.55	0.55
76	2	688013.80	8349099.13	0.00	28.00	11.00	2.00	1.00	1.00	0.70	3.00	2.22	1.00	1.00	0.04	513.10	68.97	400.00	0.00	982.07	0.87	0.26	2.71	2.40	0.45	0.20	0.40	0.21	0.81	1.00	0.18	0.09	0.14	0.14	0.16	0.00	0.48	0.22	3.67	4.00	5.00	50.00	350.00	1.00	2.00	3.00	5.79	40.14	45.93	45.93	4.00	1.00	1.00	1.00	1.00	0.00	3.00	763.00	8349583.00	687817.00	0.27	1.00	8.00	4.00	2.00	0.00	0.00	2.00	1.00	0.00	3.00	3531.35	1513.64	0.00	0.00	48.00	28.00	0.00	0.00	63.00	15.00	0.00	76.00	25.00	42.34	0.00	0.00	92.04	200.00	736.30	3.83	1.33	3.90	1.25	438.43	104.83	13.38	0.01	0.00	320.23	2.00	0.54	0.54
76	2	688013.80	8349099.13	0.00	28.00	11.00	2.00	1.00	1.00	0.70	3.00	2.22	1.00	1.00	0.04	513.10	68.97	400.00	0.00	982.07	0.87	0.26	2.71	2.40	0.45	0.20	0.40	0.21	0.81	1.00	0.18	0.09	0.14	0.14	0.16	0.00	0.48	0.22	3.67	4.00	5.00	50.00	350.00	1.00	2.00	3.00	5.79	40.14	45.93	45.93	4.00	1.00	1.00	1.00	1.00	0.00	1.00	761.00	8349109.00	687984.00	0.09	1.00	86.00	4.00	0.00	1.00	0.00	2.00	2.00	0.00	3.00	4806.31	442.41	0.00	0.32	14.00	12.00	8.00	4.00	23.00	15.60	0.00	38.00	0.00	0.00	0.00	0.00	0.00	150.00	1691.09	8.79	3.04	8.96	62.66	128.15	52.41	0.00	0.00	3.45	72.29	2.00	0.00	0.00
76	2	688013.80	8349099.13	0.00	28.00	11.00	2.00	1.00	1.00	0.70	3.00	2.22	1.00	1.00	0.04	513.10	68.97	400.00	0.00	982.07	0.87	0.26	2.71	2.40	0.45	0.20	0.40	0.21	0.81	1.00	0.18	0.09	0.14	0.14	0.16	0.00	0.48	0.22	3.67	4.00	5.00	50.00	350.00	1.00	2.00	3.00	5.79	40.14	45.93	45.93	4.00	1.00	1.00	1.00	1.00	0.00	2.00	762.00	8348623.00	688469.00	0.34	1.00	86.00	2.00	1.00	1.00	2.00	0.00	1.00	0.00	2.00	785.73	1967.40	1.24	1.24	28.00	56.00	0.00	12.00	66.00	32.00	0.00	96.00	25.00	25.43	7.74	0.00	73.72	0.00	0.00	0.00	0.00	0.00	3.93	569.87	132.41	14.00	0.00	8.28	415.18	3.00	0.56	0.56
77	2	688256.78	8349307.80	0.00	40.00	12.00	2.00	3.00	1.00	2.34	4.00	4.32	2.50	0.00	0.10	27.59	0.00	289.66	0.00	317.24	1.26	0.26	3.26	2.85	0.00	0.00	0.00	0.00	0.00	1.00	0.71	0.14	0.56	0.92	0.00	0.00	1.63	0.71	3.75	5.00	4.00	125.00	200.00	1.00	2.00	3.00	9.93	8.83	18.76	18.76	7.00	2.00	3.00	1.00	1.00	0.00	2.00	772.00	8348513.00	688409.00	0.68	1.00	17.00	1.00	3.00	0.00	2.00	0.00	0.00	0.00	1.00	312.62	213.16	0.00	0.00	56.00	68.00	4.00	0.00	63.00	57.40	0.00	128.00	25.00	9.53	0.00	0.00	36.66	200.00	293.32	1.53	0.53	1.55	1.17	61.74	176.55	15.17	0.00	0.00	-129.98	1.00	0.61	0.61
77	2	688256.78	8349307.80	0.00	40.00	12.00	2.00	3.00	1.00	2.34	4.00	4.32	2.50	0.00	0.10	27.59	0.00	289.66	0.00	317.24	1.26	0.26	3.26	2.85	0.00	0.00	0.00	0.00	0.00	1.00	0.71	0.14	0.56	0.92	0.00	0.00	1.63	0.71	3.75	5.00	4.00	125.00	200.00	1.00	2.00	3.00	9.93	8.83	18.76	18.76	7.00	2.00	3.00	1.00	1.00	0.00	4.00	774.00	8349292.00	688258.00	0.01	1.00	106.00	1.00	5.00	0.00	0.00	0.00	0.00	0.00	1.00	2571.91	26.65	0.00	0.00	16.00	8.00	4.00	0.00	9.00	18.60	0.00	28.00	10.00	347.49	0.00	0.00	965.25	0.00	0.00	0.00	0.00	0.00	41.15	7.72	38.62	5.93	0.00	0.69	-37.52	1.00	0.59	0.59
77	2	688256.78	8349307.80	0.00	40.00	12.00	2.00	3.00	1.00	2.34	4.00	4.32	2.50	0.00	0.10	27.59	0.00	289.66	0.00	317.24	1.26	0.26	3.26	2.85	0.00	0.00	0.00	0.00	0.00	1.00	0.71	0.14	0.56	0.92	0.00	0.00	1.63	0.71	3.75	5.00	4.00	125.00	200.00	1.00	2.00	3.00	9.93	8.83	18.76	18.76	7.00	2.00	3.00	1.00	1.00	0.00	1.00	771.00	8348531.00	688705.00	0.72	1.00	14.00	2.00	2.00	1.00	2.00	0.00	0.00	0.00	1.00	737.52	1334.61	0.39	0.39	56.00	68.00	4.00	0.00	63.00	57.40	0.00	128.00	50.00	17.99	0.00	0.00	69.20	0.00	0.00	0.00	0.00	0.00	2.69	386.58	176.55	30.34	0.00	0.00	179.68	3.00	0.61	0.61
77	2	688256.78	8349307.80	0.00	40.00	12.00	2.00	3.00	1.00	2.34	4.00	4.32	2.50	0.00	0.10	27.59	0.00	289.66	0.00	317.24	1.26	0.26	3.26	2.85	0.00	0.00	0.00	0.00	0.00	1.00	0.71	0.14	0.56	0.92	0.00	0.00	1.63	0.71	3.75	5.00	4.00	125.00	200.00	1.00	2.00	3.00	9.93	8.83	18.76	18.76	7.00	2.00	3.00	1.00	1.00	0.00	3.00	773.00	8348613.00	688060.00	0.92	1.00	17.00	4.00	0.00	0.00	0.00	5.00	0.00	0.00	1.00	1156.69	4113.42	0.00	0.00	112.00	96.00	4.00	0.00	102.00	90.80	0.00	212.00	40.00	15.63	0.00	0.00	43.41	0.00	0.00	0.00	0.00	0.00	0.45	1191.47	292.41	23.72	0.00	0.00	875.34	2.00	0.59	0.59
78	2	688219.44	8349361.87	0.00	48.00	10.00	2.00	3.33	0.00	0.80	2.00	3.84	0.00	1.00	0.20	55.03	0.00	165.52	0.00	220.55	0.87	0.26	1.37	1.59	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.54	0.00	0.02	0.00	0.00	0.26	0.54	3.00	4.00	3.00	50.00	750.00	1.00	1.00	3.00	14.90	0.00	14.90	14.90	4.00	0.00	0.00	3.00	1.00	0.00	1.00	781.00	8350104.00	687810.00	0.68	1.00	116.00	2.00	1.00	4.00	0.00	0.00	0.00	0.00	1.00	785.27	786.83	0.00	0.26	280.00	308.00	70.00	168.00	409.00	288.60	0.00	826.00	50.00	33.89	0.00	0.00	73.68	750.00	1105.18	5.75	1.99	5.86	1.22	227.91	1139.31	28.97	0.00	4.83	-945.19	2.00	0.58	0.58
78	2	688219.44	8349361.87	0.00	48.00	10.00	2.00	3.33	0.00	0.80	2.00	3.84	0.00	1.00	0.20	55.03	0.00	165.52	0.00	220.55	0.87	0.26	1.37	1.59	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.54	0.00	0.02	0.00	0.00	0.26	0.54	3.00	4.00	3.00	50.00	750.00	1.00	1.00	3.00	14.90	0.00	14.90	14.90	4.00	0.00	0.00	3.00	1.00	0.00	2.00	782.00	8349386.00	688181.00	0.12	1.00	116.00	4.00	4.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	169.29	0.00	0.95	140.00	98.00	70.00	0.00	184.00	88.80	0.00	308.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.10	49.03	424.83	0.00	0.00	1.38	-377.17	2.00	0.00	0.00
79	2	687975.60	8348783.40	0.00	55.00	8.00	1.00	0.67	1.00	2.06	4.00	2.66	0.50	1.00	0.60	126.90	0.00	470.34	0.00	597.24	2.37	0.24	3.75	4.09	0.55	0.30	0.40	0.21	0.91	1.00	1.35	0.06	0.59	0.00	0.06	0.00	1.41	0.65	3.25	7.00	2.00	110.00	150.00	1.00	1.00	3.00	1.66	0.83	2.48	2.48	3.00	1.00	0.00	1.00	1.00	0.00	1.00	791.00	8349005.00	688093.00	0.30	1.00	54.00	1.00	1.00	1.00	2.00	0.00	1.00	0.00	3.00	1749.97	532.90	0.00	0.00	28.00	35.00	4.00	0.00	45.00	21.20	0.00	67.00	25.00	37.76	0.00	0.00	82.10	0.00	0.00	0.00	0.00	0.00	0.00	154.36	92.41	13.79	0.00	0.00	48.15	1.00	0.55	0.55
79	2	687975.60	8348783.40	0.00	55.00	8.00	1.00	0.67	1.00	2.06	4.00	2.66	0.50	1.00	0.60	126.90	0.00	470.34	0.00	597.24	2.37	0.24	3.75	4.09	0.55	0.30	0.40	0.21	0.91	1.00	1.35	0.06	0.59	0.00	0.06	0.00	1.41	0.65	3.25	7.00	2.00	110.00	150.00	1.00	1.00	3.00	1.66	0.83	2.48	2.48	3.00	1.00	0.00	1.00	1.00	0.00	3.00	793.00	8349229.00	688000.00	0.94	2.00	11.00	1.00	3.00	0.00	2.00	0.00	0.00	0.00	2.00	683.91	639.48	0.00	0.00	4.00	28.00	4.00	0.00	25.00	2.00	0.00	36.00	10.00	4.92	0.00	0.00	10.69	0.00	0.00	0.00	0.00	0.00	0.00	185.23	49.66	5.52	0.00	20.69	109.37	1.00	0.55	0.55
79	2	687975.60	8348783.40	0.00	55.00	8.00	1.00	0.67	1.00	2.06	4.00	2.66	0.50	1.00	0.60	126.90	0.00	470.34	0.00	597.24	2.37	0.24	3.75	4.09	0.55	0.30	0.40	0.21	0.91	1.00	1.35	0.06	0.59	0.00	0.06	0.00	1.41	0.65	3.25	7.00	2.00	110.00	150.00	1.00	1.00	3.00	1.66	0.83	2.48	2.48	3.00	1.00	0.00	1.00	1.00	0.00	4.00	794.00	8349924.00	688297.00	0.59	2.00	24.00	1.00	5.00	0.00	0.00	0.00	0.00	0.00	3.00	21602.96	12789.60	0.00	0.00	56.00	24.00	8.00	0.00	77.00	9.00	4.00	88.00	75.00	58.27	0.00	0.00	126.68	0.00	0.00	0.00	0.00	0.00	0.00	3704.57	121.38	41.38	0.00	0.00	3541.82	1.00	0.55	0.55
