163	2	687736.99	8348774.43	0	47	8	1	0	4.472	1	0.11	27.586	0.414	206.207	0	0	0	2.279	0.407	0	1	0.87793	0.5268	4	1	0	30	100	2
164	0	688117.74	8347964.98	0	64	12	2	1	4.12	1.5	0	10.986	0	68.966	0	0	0	1.3674	0.167	1	2	1.92054	0.8051	2	1	1	150	300	2
165	5	686629.57	8349481.11	0	23	8	1	0	1.224	2	0.01	0	0	140.69	5.517	0	0	0.4558	0.333	0	1	0.23842	0	1	1	2	0	100	3
166	0	688142.18	8347898.06	0	75	3	2	0	2.604	6	0	0	0	66.207	0	0.3889	0.2589	2.6537	0.04	0	2	1.8156	0	1	1	1	0	10	1
167	0	688110.99	8347981.85	0	57	8	1	1	2.052	0.5	0	7.028	0	91.034	0	0.869	0	1.3771	0	1	2	0.65224	0	2	1	1	1500	30	3
168	0	688067.94	8347980.31	0	35	9	2	0	2.872	1	0.12	9.655	13.793	82.759	0	0.3889	0	2.3458	0.14	1	2	0.68701	0.1927	1	1	1	0	375	2
169	0	688333.92	8347887.26	0	30	4	1	1	3.296	4	0.01	0	0	606.897	0	0	0	2.7445	0	1	3	0.89207	0.4354	2	0	1	100	300	2
170	0	688279.19	8347972.45	0	45	8	3	0	2.052	0.5	0	0	0	165.517	0	0	0	1.3771	0	0	3	0.98168	0	1	0	1	0	235	2
171	0	688214.63	8347944.63	0	35	6	0	0	2.462	3	0	0	0	137.931	0	0	0	1.3674	0	0	1	0.46001	0	1	0	0	0	0	1
172	0	688098.1	8347984.06	0	44	7	0	0	2.642	1	0.1	16.276	62.069	344.828	0	0.869	0	0.9687	0.54	1	2	0.5781	0	2	1	1	300	75	1
173	0	688227.84	8347791.71	0	41	7	2	0	3.5	0.333	0	0	0	68.966	0	0	0	1.8329	0.233	1	2	0.99112	0.9911	2	0	2	350	64	1
174	0	688250.21	8347845.2	0	59	8	1	0	2.644	4	0	0	0	27.586	0	0	0	1.3674	0.167	0	1	0.48392	0	1	0	0	0	32	1
175	0	688004.91	8347681.7	0	43	5	1	0	2.012	0.5	0	0	0	275.862	0	0.4801	0	0.4558	0	0	1	0.9341	0	1	0	1	0	25	1
176	0	688108.94	8347981.43	0	65	3	1	0	2.3	2	0.2	24.828	0	137.931	0	0	0	2.1882	0.267	1	1	0.59425	0.5943	2	0	1	0	0	1
177	0	687980.76	8347647.7	0	30	6	0	0	3.256	2	0.28	0	0	137.931	0	0.869	0.2589	3.1666	0	1	1	0.32145	0	1	0	1	0	400	1
178	0	687972.04	8347633.27	0	57	8	2	1	3.48	1	0.1	602.483	0	344.828	0	0	0.2589	2.7011	0	1	2	0.98935	0	2	1	1	0	150	2
179	0	688259.59	8347956.34	0	70	3	1	1	3.94	1.5	0.1	0	0	220.69	0	0	0	1.8329	0	0	1	0.5884	0	1	0	1	150	100	2
180	0	688338.65	8347817.51	0	48	8	2	1	2.48	0.5	0.01	7.241	0	0	0	0.3889	0	1.2863	0.267	0	3	1.13005	0.1045	2	1	1	315	125	3
181	0	688228.01	8347826.79	0	74	2	2	1	3.922	5	0.11	0	0	33.103	0	0	0	0.9116	0	0	1	1.25984	0.5039	2	1	2	100	10	2
182	0	688083.59	8347958.94	0	46	0	1	1	2.224	1	0.1	272.069	0	220.69	0	0	0	2.4029	0	1	1	0.58481	0	2	1	2	150	50	3
183	0	688076.45	8347995.51	0	65	0	2	0	3.12	3	0.4	8.276	31.724	107.586	0	0	0	2.2887	0.4	0	1	1.19041	0.2381	1	1	1	0	25	2
184	0	688296.03	8347925.07	0	60	3	1	0	4.3	1.5	0.41	32.511	0	248.276	0	0.869	0.2589	2.2887	0.273	0	3	1.04533	0.3865	2	0	1	0	0	1
185	0	688191.39	8348013.42	0	38	12	2	1	2.904	1.5	0.04	0	0	248.276	0	0.869	0.2589	1.3771	0	0	1	0.60833	0	1	0	1	150	75	1
186	0	688082.48	8348022.36	0	38	3	1	1	3.472	1.5	0.3	0	17.931	99.31	0	0	0	2.8016	0	0	2	0.5029	0	1	0	1	0	95	2
187	0	688189.86	8348023.84	0	36	12	2	1	2.184	1	0.06	0	0	165.517	0	1.4248	0.2589	1.7421	0	0	1	0.66429	0	1	0	1	0	15	1
188	0	688076.77	8348021.74	0	40	8	1	1	3.48	0.333	0	19.31	0	86.897	0	0.3889	0	2.7108	0	1	2	0.81931	0.1639	1	1	1	500	25	3
189	0	688068.59	8347966.36	0	64	8	2	1	5.12	1	0.21	6.897	0	168.966	0	0	0	4.6916	0.1	1	3	1.74758	0.8896	4	1	1	200	25	2
190	0	688155.52	8347925.62	0	63	0	2	0	5.012	1.333	0	0	0	27.586	0	0	0	0.9116	0.167	0	2	0.78516	0.4641	2	1	0	50	150	2
191	0	688190.97	8347891.48	0	41	7	1	1	1	0	0.2	1206.897	0	0	0	0.3889	0.2589	1.7992	0.54	1	1	0.89257	0	2	0	1	0	100	1
192	0	688230.97	8347805.96	0	64	3	2	1	4.504	1.333	0.16	223.448	0	0	0	0	0	2.8016	0.267	1	2	1.81617	1.7559	3	0	1	150	200	2
193	0	688199.1	8347913	0	49	6	2	1	2.396	1.5	0	427.586	0	996.552	0	0.3889	0	0.9116	0.14	1	2	0.76741	0	3	0	1	0	100	1
194	0	688368.9	8347915.42	0	63	3	2	0	2.036	4	0	32.69	0	336.828	0	0	0	1.8329	0.373	0	3	1.2801	0.9263	3	1	1	100	50	2
195	0	688160.31	8348028.72	0	46	9	3	1	4.062	2	0.08	5.172	0	110.345	6.207	1.2579	0.2589	2.644	0.373	0	3	1.09788	0.9374	3	0	2	100	150	2
196	0	688130.63	8347948.17	0	63	7	3	1	5.152	0.75	0.3	86.897	0	96.552	12.414	0	0	1.89	0	0	4	3.29853	0.3085	3	1	1	0	175	2
197	5	686639.43	8349490.11	0	44	0	2	1	5.332	1.333	0	0	0	27.586	0	0	0	2.279	0	0	1	0.5282	0	2	0	1	0	0	2
198	5	686641.45	8349556.59	0	55	0	1	1	2.832	1	0.11	10.593	0	41.379	0	0	0	0.9116	0.207	0	2	0.94676	0.1119	3	1	1	0	110	2
199	0	688355.21	8347870.82	0	58	6	3	0	4.128	1.667	0	0	0	33.103	0	0.3889	0	0.9213	0.233	0	1	1.1328	1.1328	2	0	1	0	60	1
200	5	686623.41	8349505.06	0	60	5	1	0	1.052	1	0	0	0	33.103	0	0	0	0.9116	0.167	0	2	0.78195	0	1	0	1	0	95	1
201	5	686626.95	8349489.87	0	30	0	1	0	3.512	1.5	0.02	16.552	0	102.069	2.483	0	0	0.4558	0.267	0	1	0.35367	0	1	0	1	250	35	1
202	5	686676.6	8349538.39	0	22	8	1	1	2.264	1	0	0	0	0	0	0	0	0.9116	0	0	2	1.0558	0.5127	2	0	0	0	125	1
203	5	686671.62	8349575.61	0	38	0	2	1	6.384	1.25	0.92	127.586	56.552	110.345	0	0	0.2589	2.7445	0.34	0	2	0.981	0.8069	3	0	0	0	90	2
204	0	687987.29	8347766.49	0	52	5	1	0	4.024	2	0.7	0	0	0	0	0	0	1.3674	0	0	2	0.2458	0.0443	2	1	0	0	77.5	2
205	0	688313.37	8347832.53	0	43	8	1	1	4.896	1.667	0.2	24.138	0	0	0	0.4801	0.2589	4.0782	0	0	1	1.0788	0	1	1	0	0	65	2
206	0	688313.37	8347832.53	0	42	4	1	1	2.652	1	1.8	132.414	20.69	0	0	0.869	0.2589	4.169	0	0	3	2.046	0.6692	2	1	0	130	125	2
207	0	688519.2	8347915.9	0	74	6	1	1	2.026	4	0	33.103	0	0	0	0.3889	0.2589	3.1666	0	0	2	1.4185	0.7328	2	1	0	600	75	1
208	0	688227.2	8347901.82	0	47	8	1	1	5.726	4	0.6	165.517	0	0	0	1.981	0.2589	4.8907	0	0	2	1.6965	1.1963	3	1	0	200	200	2
209	0	688320.35	8347680	0	36	6	1	1	3.224	0.667	1.44	28.844	35.172	350.345	0	0.7778	0.2589	3.1763	0	1	2	1.04023	0.1322	1	1	1	600	50	3
210	0	688252.78	8347829.58	0	81	0	0	1	1.536	6	0	0	0	0	0	0.3889	0	2.255	0	0	1	0.6484	0.1297	2	1	0	100	25	1
211	0	688381.65	8347704.52	0	26	7	2	0	2.264	1	0.23	55.172	6.207	220.69	0	0.3889	0	1.8329	0.5	1	2	0.77269	0.0708	2	1	2	400	205	3
212	0	688373.56	8347742.43	0	54	3	1	0	3.684	2	0.4	382.759	0	0	0	0	0	3.3145	0	1	2	1.21944	0.0689	2	1	2	250	0	3
213	0	688293.72	8347891	0	53	12	2	1	7.706	1.2	4.3	93.103	34.483	0	0	1.2579	0.7599	4.0782	0	0	2	0.6478	0.1883	3	1	0	500	0	2
214	0	688313.37	8347832.53	0	20	7	0	1	2.012	0.5	0.82	33.103	0	0	0	0.4801	0	1.89	0	0	1	0.4129	0.0826	3	1	0	150	0	3
215	0	688195.9	8347888.68	0	38	3	1	1	2.356	1.5	0	0	0	198.621	2.069	0	0.2589	2.255	0	0	4	1.11876	0.0159	1	1	2	850	100	3
216	0	688041.55	8347989.26	0	40	8	1	1	4.2	5	0.79	144.828	0	0	0	0.869	0.2589	3.7703	0	0	3	1.1832	0.167	2	1	1	1000	35	3
217	0	688257.7	8347962.11	0	38	8	0	1	2.652	1	0	0	0	20.69	0	0.3889	0	1.2766	0	0	2	1.19894	0	1	0	1	0	160	1
218	0	688175.93	8348003.69	0	58	3	1	1	4.816	1.667	0.5	0	0	20.69	0	0	0.2589	3.6224	0	0	3	0.43208	0.0305	2	1	1	400	15	2
219	0	688245.56	8347855.64	0	49	1	1	1	7.34	0.143	0	0	0	165.517	0	0	0.2589	4.534	0	1	2	1.12307	0.7829	3	1	0	1500	200	2
220	0	688276.65	8347855.29	0	46	5	1	1	3.52	0	0	44.138	0	179.31	0	1.4252	0.2589	3.1666	0	0	4	1.91161	0.2535	2	1	1	700	230	2
221	5	686638.3	8349524.2	0	35	4	1	1	3.216	2	0.01	8.276	0	135.172	49.655	0.4801	0	1.3771	0	0	2	0.68594	0.0402	2	1	1	0	100	3
222	5	686651	8349483.6	0	26	8	1	0	1.184	2	0	8.276	0	74.483	2.069	0.3889	0	0.4558	0.167	0	1	0.33687	0.0674	1	1	1	0	20	3
223	0	688370.84	8347657.36	0	28	12	2	1	2.012	0.5	1.45	579.414	31.034	405.517	0	0.7778	0.7599	3.1583	0.107	0	3	0.86493	0.3483	4	1	1	500	80	3
224	0	688358.89	8347709.79	0	45	7	1	1	1.808	4	0.1	0	0	0	0	0.7778	0.2589	0.9213	0.2	0	2	0.82592	0.3304	4	1	1	200	100	3
225	0	688329.39	8347857.64	0	57	13	0	1	1	0	7.71	0	0	34.483	0	0.869	0.2392	4.6008	0.433	0	1	0.90248	0.722	3	1	0	1750	50	3
226	0	688135.77	8347972.03	0	41	7	2	1	2.832	1	0.01	19.31	0	186.207	0	0.7778	0.2589	1.8329	0.473	1	2	0.74302	0.2856	3	1	1	130	75	3
227	0	688302.7	8347925.13	0	45	10	2	0	5.3	0.5	0.2	36.716	0	266.207	0	1.2579	0.2589	3.1666	0.433	1	2	1.01851	0.2164	2	1	1	100	90	2
228	5	686721.42	8349559.51	0	65	4	2	1	2.562	0.5	0.2	0	0	99.31	0	0	0	1.3674	0.267	0	1	0.38474	0	1	0	0	50	200	2
229	0	688329.68	8347758.82	0	41	0	1	0	3.096	2	0	0	0	275.862	0	0	0	0.9116	0.167	0	1	0.43917	0.3513	2	1	1	50	50	2
230	0	688253.48	8347877.05	0	22	7	1	1	2.052	0.5	0	0	0	0	0	0	0	0.9116	0	0	1	0.39526	0	1	1	1	50	65	3
231	0	688417.02	8347932.86	0	25	8	1	1	2.052	0.5	0.02	0	0	220.69	0	0.4801	0	1.3771	0	1	1	0.4418	0	1	0	1	100	100	1
232	5	686990.82	8349239.83	0	74	8	1	0	1.562	1	7.74	0	0	0	0	0.4801	-0.0197	2.2076	0	0	1	1.1079	0.4432	2	1	2	1000	100	3
233	0	688384.23	8347663.34	0	74	3	0	0	1.374	6	0	18.345	0	0	0	0	0	1.4342	0.307	1	7	1.41246	0.1972	6	1	1	0	410	2
234	5	686583.4	8349479.26	0	26	9	2	1	2.746	1.5	0	8.276	0	0	0	0.7778	0.2589	2.2887	0	0	5	1.07276	0.1847	4	1	1	120	385	2
235	5	686579.54	8349522.55	0	30	8	1	1	2.052	0.5	0	0	0	82.759	33.103	0	0	1.3771	0.267	1	2	0.25796	0.0237	4	1	0	0	100	3
236	5	688204.68	8349441.44	0	29	12	2	0	2.184	1	0	0	0	71.724	0	0	0	1.7421	0	0	2	0.4915	0.0409	1	1	0	220	15	3
237	1	684274.44	8349818.05	1	28	8	2	1	2.184	1	0	67.586	0	282.759	0	0.7778	0	0.4558	0.067	1	2	0.82555	0	2	1	0	275	350	3
238	1	684234.83	8349871.8	1	56	0	0	0	1.402	1	0	0	0	41.379	0.359	0	0	0	0	0	2	0.39276	0.1033	2	1	0	225	200	2
